pr_recall,err_recall_events,pr_incumbent_maj_pref_winner_after_recall,err_incumbent_maj_pref_winner_after_recall_events,pr_incumbent_maj_pref_winner,pr_incumbent_condorcet_winner,conditional_pr_incumbent_maj_pref_winner_after_recall,err_conditional_pr_incumbent_maj_pref_winner_after_recall,num_trials,num_samples_for_prob,num_cands_incumbent_party,num_cands_opposition_party,total_num_cands,num_voters,pr_incumbent_party_voters,concentration_param_for_num_voters,num_dims,recall_decision_type,replacement_rule,manipulation_level,use_different_probabilities_for_voters,concentration_parameter,min_num_samples_for_subjective_prob,max_num_samples_for_subjective_prob,binom_ci_threshold_for_events,min_num_samples_for_events,max_num_samples_for_events
0.5577281436182777,0.00999984837402279,0.0170336736568594,0.0026253417901833977,0.45914805385685414,0.24907482743235085,0.030541176470588235,0.004674911748247405,38101,10.0,2,2,4,999,0.5,100,2,sincere,sincere,1.0,True,1000.0,10,10,0.01,1000,100000
