pr_recall,err_recall_events,pr_incumbent_maj_pref_winner_after_recall,err_incumbent_maj_pref_winner_after_recall_events,pr_incumbent_maj_pref_winner,pr_incumbent_condorcet_winner,conditional_pr_incumbent_maj_pref_winner_after_recall,err_conditional_pr_incumbent_maj_pref_winner_after_recall,num_trials,num_samples_for_prob,num_cands_incumbent_party,num_cands_opposition_party,total_num_cands,num_voters,pr_incumbent_party_voters,concentration_param_for_num_voters,num_dims,recall_decision_type,replacement_rule,manipulation_level,use_different_probabilities_for_voters,concentration_parameter,min_num_samples_for_subjective_prob,max_num_samples_for_subjective_prob,binom_ci_threshold_for_events,min_num_samples_for_events,max_num_samples_for_events
0.5447994987468672,0.009999937547516491,2.6106934001670842e-05,0.0001447888762867363,0.25488199665831246,0.25245405179615704,4.792026068621813e-05,0.0002657521246047676,38304,10.0,2,2,4,999,0.5,100,2,strategic,strategic-top-two,0.0,True,10000.0,10,10,0.01,1000,100000
