pr_recall,err_recall_events,pr_incumbent_maj_pref_winner_after_recall,err_incumbent_maj_pref_winner_after_recall_events,pr_incumbent_maj_pref_winner,pr_incumbent_condorcet_winner,conditional_pr_incumbent_maj_pref_winner_after_recall,err_conditional_pr_incumbent_maj_pref_winner_after_recall,num_trials,num_samples_for_prob,num_cands_incumbent_party,num_cands_opposition_party,total_num_cands,num_voters,pr_incumbent_party_voters,concentration_param_for_num_voters,num_dims,recall_decision_type,replacement_rule,manipulation_level,use_different_probabilities_for_voters,concentration_parameter,min_num_samples_for_subjective_prob,max_num_samples_for_subjective_prob,binom_ci_threshold_for_events,min_num_samples_for_events,max_num_samples_for_events
0.497643219724438,0.009999876998807944,0.08898787941572568,0.005705866740008406,0.3489588728892572,0.25341862633378226,0.17881863127764766,0.010887979223875105,38612,10.0,2,2,4,999,0.5,100,2,strategic,strategic-top-two,1.0,True,1.0,10,10,0.01,1000,100000
